Invoice_ID,Date,Company_Name,Company_Address,City,State,Product,Quantity,Unit_Price_INR,Sales_Value_INR,discount_pct,year,month,day,weekday,weekend,quarter,sales_per_quantity,price_category,season,sentiment_score
FLP107029,2024-03-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Raebareli,Uttarakhand,refrigerator,12.0,67344.0,808128.0,20.0,2024,3,4,0,0,1,67344.0,High,Q1,0.5666666666666667
FLP107030,2024-12-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Karawal Nagar,Rajasthan,shoes,9.0,1001.0,9009.0,15.0,2024,12,22,6,1,4,1001.0,Medium,Q4,0.85
FLP107031,2023-01-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Amritsar,Bihar,headphones,21.0,62876.0,1320396.0,12.0,2023,1,22,6,1,1,62876.0,High,Q1,0.85
FLP107032,2024-02-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jehanabad,Manipur,grocery pack,7.0,32995.0,230965.0,20.0,2024,2,18,6,1,1,32995.0,High,Q1,0.85
FLP107033,2022-10-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Sagar,Tamil Nadu,tv,7.0,19992.0,139944.0,12.0,2022,10,31,0,0,4,19992.0,High,Q4,0.85
FLP107034,2021-05-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Haridwar,Jharkhand,smart watch,26.0,35845.0,931970.0,12.0,2021,5,27,3,0,2,35845.0,High,Q2,0.638095238095238
FLP107035,2022-11-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mahbubnagar,Telangana,mobile,30.0,27042.0,811260.0,25.0,2022,11,3,3,0,4,27042.0,High,Q4,0.5666666666666667
FLP107036,2023-07-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Satna,Haryana,books,24.0,63171.0,1516104.0,12.0,2023,7,23,6,1,3,63171.0,High,Q3,0.85
FLP107037,2023-12-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Amaravati,Andhra Pradesh,tv,17.0,50080.0,851360.0,0.0,2023,12,24,6,1,4,50080.0,High,Q4,0.85
FLP107038,2023-10-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kolhapur,West Bengal,tablet,17.0,5947.0,101099.0,25.0,2023,10,29,6,1,4,5947.0,High,Q4,0.5666666666666667
FLP107039,2022-11-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Orai,West Bengal,smart watch,30.0,44224.0,1326720.0,10.0,2022,11,20,6,1,4,44224.0,High,Q4,0.638095238095238
FLP107040,2021-02-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Chapra,Kerala,refrigerator,17.0,13117.0,222989.0,10.0,2021,2,5,4,0,1,13117.0,High,Q1,0.85
FLP107041,2025-06-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ramgarh,Madhya Pradesh,books,24.0,19043.0,457032.0,20.0,2025,6,11,2,0,2,19043.0,High,Q2,0.5666666666666667
FLP107042,2024-02-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Alwar,West Bengal,shoes,22.0,29789.0,655358.0,20.0,2024,2,20,1,0,1,29789.0,High,Q1,0.5666666666666667
FLP107043,2025-01-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Satara,Chhattisgarh,mobile,12.0,64800.0,777600.0,12.0,2025,1,15,2,0,1,64800.0,High,Q1,0.85
FLP107044,2023-10-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ghaziabad,Nagaland,books,22.0,14897.0,327734.0,25.0,2023,10,1,6,1,4,14897.0,High,Q4,0.5666666666666667
FLP107045,2024-04-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ramagundam,Tripura,tv,20.0,25520.0,510400.0,25.0,2024,4,24,2,0,2,25520.0,High,Q2,0.5666666666666667
FLP107046,2023-10-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ranchi,Madhya Pradesh,laptop,20.0,2469.0,49380.0,0.0,2023,10,29,6,1,4,2469.0,Medium,Q4,0.85
FLP107047,2024-10-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Satna,Andhra Pradesh,headphones,8.0,35307.0,282456.0,12.0,2024,10,14,0,0,4,35307.0,High,Q4,0.85
FLP107048,2025-07-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Pudukkottai,Uttar Pradesh,smart watch,8.0,42705.0,341640.0,0.0,2025,7,15,1,0,3,42705.0,High,Q3,0.638095238095238
FLP107049,2024-01-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tadipatri,Arunachal Pradesh,headphones,15.0,57061.0,855915.0,12.0,2024,1,2,1,0,1,57061.0,High,Q1,0.85
FLP107050,2022-05-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tadipatri,Mizoram,tablet,1.0,44036.0,44036.0,5.0,2022,5,31,1,0,2,44036.0,High,Q2,0.06904761904761905
FLP107051,2021-01-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dindigul,Uttar Pradesh,tv,25.0,78236.0,1955900.0,5.0,2021,1,14,3,0,1,78236.0,High,Q1,0.85
FLP107052,2024-05-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Yamunanagar,West Bengal,laptop,13.0,1465.0,19045.0,15.0,2024,5,7,1,0,2,1465.0,Medium,Q2,0.85
FLP107053,2022-10-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Indore,Uttarakhand,refrigerator,8.0,7415.0,59320.0,12.0,2022,10,21,4,0,4,7415.0,High,Q4,0.85
FLP107054,2025-05-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Davanagere,Himachal Pradesh,tablet,25.0,31735.0,793375.0,25.0,2025,5,18,6,1,2,31735.0,High,Q2,0.5666666666666667
FLP107055,2022-07-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ghaziabad,Himachal Pradesh,shoes,3.0,63144.0,189432.0,20.0,2022,7,28,3,0,3,63144.0,High,Q3,0.06904761904761905
FLP107056,2025-06-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Pallavaram,Tamil Nadu,tablet,4.0,10794.0,43176.0,10.0,2025,6,22,6,1,2,10794.0,High,Q2,0.06904761904761905
FLP107057,2024-03-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Parbhani,Arunachal Pradesh,smart watch,24.0,37765.0,906360.0,15.0,2024,3,30,5,1,1,37765.0,High,Q1,0.638095238095238
FLP107058,2025-02-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nandyal,Arunachal Pradesh,mobile,8.0,10452.0,83616.0,20.0,2025,2,7,4,0,1,10452.0,High,Q1,0.85
FLP107059,2023-01-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Panipat,Sikkim,grocery pack,30.0,75026.0,2250780.0,5.0,2023,1,29,6,1,1,75026.0,High,Q1,0.85
FLP107060,2025-01-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bahraich,Rajasthan,mobile,4.0,34344.0,137376.0,12.0,2025,1,5,6,1,1,34344.0,High,Q1,0.06904761904761905
FLP107061,2023-11-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bharatpur,Punjab,smart watch,23.0,32150.0,739450.0,15.0,2023,11,7,1,0,4,32150.0,High,Q4,0.638095238095238
FLP107062,2023-01-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Vadodara,Kerala,tablet,28.0,28905.0,809340.0,12.0,2023,1,22,6,1,1,28905.0,High,Q1,0.85
FLP107063,2023-01-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bongaigaon,Bihar,shoes,10.0,12416.0,124160.0,5.0,2023,1,30,0,0,1,12416.0,High,Q1,0.85
FLP107064,2021-07-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ambala,Maharashtra,grocery pack,28.0,38743.0,1084804.0,15.0,2021,7,24,5,1,3,38743.0,High,Q3,0.85
FLP107065,2021-03-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Sikar,Tamil Nadu,mobile,15.0,32274.0,484110.0,5.0,2021,3,23,1,0,1,32274.0,High,Q1,0.85
FLP107066,2025-12-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Udaipur,West Bengal,shoes,3.0,54649.0,163947.0,0.0,2025,12,1,0,0,4,54649.0,High,Q4,0.06904761904761905
FLP107067,2024-09-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hazaribagh,West Bengal,grocery pack,20.0,56734.0,1134680.0,5.0,2024,9,20,4,0,3,56734.0,High,Q3,0.85
FLP107068,2023-01-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Solapur,Gujarat,books,26.0,13230.0,343980.0,25.0,2023,1,13,4,0,1,13230.0,High,Q1,0.5666666666666667
FLP107069,2022-12-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ballia,Uttar Pradesh,shoes,23.0,14904.0,342792.0,25.0,2022,12,1,3,0,4,14904.0,High,Q4,0.5666666666666667
FLP107070,2025-01-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Aligarh,Gujarat,laptop,29.0,36056.0,1045624.0,12.0,2025,1,15,2,0,1,36056.0,High,Q1,0.85
FLP107071,2022-01-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jammu,Kerala,smart watch,3.0,79448.0,238344.0,10.0,2022,1,9,6,1,1,79448.0,High,Q1,0.10535714285714286
FLP107072,2021-07-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dharmavaram,Assam,refrigerator,17.0,440.0,7480.0,5.0,2021,7,14,2,0,3,440.0,Low,Q3,0.85
FLP107073,2022-05-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ujjain,West Bengal,tv,5.0,70497.0,352485.0,20.0,2022,5,30,0,0,2,70497.0,High,Q2,0.85
FLP107074,2025-09-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jaipur,Tamil Nadu,laptop,29.0,66893.0,1939897.0,25.0,2025,9,25,3,0,3,66893.0,High,Q3,0.5666666666666667
FLP107075,2021-07-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Anantapur,Chhattisgarh,shoes,24.0,26811.0,643464.0,10.0,2021,7,17,5,1,3,26811.0,High,Q3,0.85
FLP107076,2024-05-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mira-Bhayandar,Assam,mobile,15.0,52682.0,790230.0,0.0,2024,5,22,2,0,2,52682.0,High,Q2,0.85
FLP107077,2025-09-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Aligarh,Odisha,headphones,6.0,51361.0,308166.0,15.0,2025,9,11,3,0,3,51361.0,High,Q3,0.85
FLP107078,2021-08-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Farrukhabad,Madhya Pradesh,headphones,15.0,23370.0,350550.0,15.0,2021,8,6,4,0,3,23370.0,High,Q3,0.85
FLP107079,2024-02-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Pali,Maharashtra,headphones,30.0,23830.0,714900.0,25.0,2024,2,29,3,0,1,23830.0,High,Q1,0.5666666666666667
FLP107080,2021-07-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhavnagar,Andhra Pradesh,shoes,1.0,55373.0,55373.0,10.0,2021,7,19,0,0,3,55373.0,High,Q3,0.06904761904761905
FLP107081,2024-10-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bijapur,Jharkhand,books,2.0,3558.0,7116.0,25.0,2024,10,12,5,1,4,3558.0,Medium,Q4,0.06904761904761905
FLP107082,2021-04-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kulti,Bihar,headphones,13.0,50745.0,659685.0,15.0,2021,4,28,2,0,2,50745.0,High,Q2,0.85
FLP107083,2021-11-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kadapa,Andhra Pradesh,refrigerator,20.0,36231.0,724620.0,5.0,2021,11,23,1,0,4,36231.0,High,Q4,0.85
FLP107084,2023-03-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Giridih,Gujarat,tv,25.0,26276.0,656900.0,10.0,2023,3,15,2,0,1,26276.0,High,Q1,0.85
FLP107085,2022-11-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kirari Suleman Nagar,Tamil Nadu,headphones,5.0,45479.0,227395.0,12.0,2022,11,16,2,0,4,45479.0,High,Q4,0.85
FLP107086,2022-06-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Agra,Meghalaya,grocery pack,16.0,11925.0,190800.0,5.0,2022,6,25,5,1,2,11925.0,High,Q2,0.85
FLP107087,2024-10-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Aurangabad,Uttarakhand,books,10.0,45921.0,459210.0,5.0,2024,10,17,3,0,4,45921.0,High,Q4,0.85
FLP107088,2024-03-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Amritsar,Tripura,shoes,15.0,27180.0,407700.0,5.0,2024,3,22,4,0,1,27180.0,High,Q1,0.85
FLP107089,2024-03-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Chennai,Maharashtra,mobile,5.0,73069.0,365345.0,12.0,2024,3,20,2,0,1,73069.0,High,Q1,0.85
FLP107090,2024-05-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mangalore,Himachal Pradesh,laptop,19.0,64690.0,1229110.0,0.0,2024,5,23,3,0,2,64690.0,High,Q2,0.85
FLP107091,2022-04-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dibrugarh,Chhattisgarh,books,5.0,35514.0,177570.0,20.0,2022,4,23,5,1,2,35514.0,High,Q2,0.85
FLP107092,2022-03-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Morena,Uttar Pradesh,headphones,2.0,5299.0,10598.0,25.0,2022,3,17,3,0,1,5299.0,High,Q1,0.06904761904761905
FLP107093,2022-08-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Naihati,Karnataka,headphones,24.0,62244.0,1493856.0,15.0,2022,8,8,0,0,3,62244.0,High,Q3,0.85
FLP107094,2025-12-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Thanjavur,Sikkim,headphones,7.0,72592.0,508144.0,25.0,2025,12,21,6,1,4,72592.0,High,Q4,0.85
FLP107095,2024-05-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jalna,Goa,smart watch,16.0,79127.0,1266032.0,10.0,2024,5,23,3,0,2,79127.0,High,Q2,0.638095238095238
FLP107096,2023-03-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhind,Manipur,laptop,26.0,54784.0,1424384.0,0.0,2023,3,7,1,0,1,54784.0,High,Q1,0.85
FLP107097,2023-08-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Phagwara,Assam,shoes,25.0,45047.0,1126175.0,10.0,2023,8,31,3,0,3,45047.0,High,Q3,0.85
FLP107098,2022-01-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Navi Mumbai,Odisha,grocery pack,13.0,49400.0,642200.0,25.0,2022,1,5,2,0,1,49400.0,High,Q1,0.5666666666666667
FLP107099,2023-05-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Farrukhabad,Maharashtra,refrigerator,24.0,51266.0,1230384.0,15.0,2023,5,27,5,1,2,51266.0,High,Q2,0.85
FLP107100,2023-11-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Muzaffarpur,Sikkim,smart watch,23.0,890.0,20470.0,12.0,2023,11,15,2,0,4,890.0,Medium,Q4,0.638095238095238
FLP107101,2024-12-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Panipat,Haryana,headphones,2.0,2771.0,5542.0,25.0,2024,12,31,1,0,4,2771.0,Medium,Q4,0.06904761904761905
FLP107102,2023-10-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ghaziabad,Andhra Pradesh,refrigerator,26.0,49834.0,1295684.0,5.0,2023,10,7,5,1,4,49834.0,High,Q4,0.85
FLP107103,2023-06-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ahmednagar,Tamil Nadu,smart watch,5.0,35379.0,176895.0,25.0,2023,6,27,1,0,2,35379.0,High,Q2,0.638095238095238
FLP107104,2023-04-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hazaribagh,Bihar,books,15.0,32351.0,485265.0,5.0,2023,4,29,5,1,2,32351.0,High,Q2,0.85
FLP107105,2021-09-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Moradabad,Bihar,grocery pack,27.0,25361.0,684747.0,12.0,2021,9,18,5,1,3,25361.0,High,Q3,0.85
FLP107106,2021-05-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dhanbad,Arunachal Pradesh,tablet,27.0,1234.0,33318.0,25.0,2021,5,21,4,0,2,1234.0,Medium,Q2,0.5666666666666667
FLP107107,2022-02-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tiruvottiyur,Jharkhand,mobile,11.0,31500.0,346500.0,0.0,2022,2,20,6,1,1,31500.0,High,Q1,0.85
FLP107108,2021-03-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Chittoor,Karnataka,books,12.0,17065.0,204780.0,0.0,2021,3,23,1,0,1,17065.0,High,Q1,0.85
FLP107109,2021-05-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",South Dumdum,Goa,tablet,3.0,66300.0,198900.0,10.0,2021,5,14,4,0,2,66300.0,High,Q2,0.06904761904761905
FLP107110,2021-10-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Akola,Mizoram,tablet,1.0,13091.0,13091.0,12.0,2021,10,21,3,0,4,13091.0,High,Q4,0.06904761904761905
FLP107111,2024-02-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dhanbad,Rajasthan,headphones,15.0,70578.0,1058670.0,0.0,2024,2,16,4,0,1,70578.0,High,Q1,0.85
FLP107112,2024-07-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kirari Suleman Nagar,Chhattisgarh,smart watch,5.0,49984.0,249920.0,25.0,2024,7,13,5,1,3,49984.0,High,Q3,0.638095238095238
FLP107113,2024-04-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhind,Mizoram,tablet,29.0,24491.0,710239.0,12.0,2024,4,4,3,0,2,24491.0,High,Q2,0.85
FLP107114,2021-10-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ozhukarai,Meghalaya,shoes,27.0,36444.0,983988.0,15.0,2021,10,27,2,0,4,36444.0,High,Q4,0.85
FLP107115,2024-10-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tirupati,Uttarakhand,grocery pack,3.0,3334.0,10002.0,5.0,2024,10,6,6,1,4,3334.0,Medium,Q4,0.06904761904761905
FLP107116,2024-01-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Latur,Sikkim,laptop,8.0,35575.0,284600.0,25.0,2024,1,22,0,0,1,35575.0,High,Q1,0.85
FLP107117,2023-08-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Udupi,Himachal Pradesh,smart watch,12.0,79412.0,952944.0,5.0,2023,8,27,6,1,3,79412.0,High,Q3,0.638095238095238
FLP107118,2025-06-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Sikar,Odisha,tablet,13.0,55181.0,717353.0,5.0,2025,6,21,5,1,2,55181.0,High,Q2,0.85
FLP107119,2024-09-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Motihari,Nagaland,books,28.0,63110.0,1767080.0,12.0,2024,9,19,3,0,3,63110.0,High,Q3,0.85
FLP107120,2025-07-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Shahjahanpur,Chhattisgarh,refrigerator,11.0,46494.0,511434.0,12.0,2025,7,5,5,1,3,46494.0,High,Q3,0.85
FLP107121,2023-09-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Davanagere,Gujarat,smart watch,27.0,35474.0,957798.0,10.0,2023,9,8,4,0,3,35474.0,High,Q3,0.638095238095238
FLP107122,2025-10-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Pudukkottai,Jharkhand,laptop,22.0,785.0,17270.0,5.0,2025,10,28,1,0,4,785.0,Medium,Q4,0.85
FLP107123,2021-01-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nizamabad,Chhattisgarh,grocery pack,28.0,11812.0,330736.0,10.0,2021,1,15,4,0,1,11812.0,High,Q1,0.85
FLP107124,2021-12-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hindupur,Gujarat,tablet,9.0,32173.0,289557.0,5.0,2021,12,1,2,0,4,32173.0,High,Q4,0.85
FLP107125,2023-01-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Katihar,Uttarakhand,shoes,14.0,53939.0,755146.0,10.0,2023,1,22,6,1,1,53939.0,High,Q1,0.85
FLP107126,2024-07-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mehsana,Maharashtra,mobile,22.0,12341.0,271502.0,10.0,2024,7,9,1,0,3,12341.0,High,Q3,0.85
FLP107127,2021-09-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gandhidham,Haryana,smart watch,24.0,10140.0,243360.0,15.0,2021,9,28,1,0,3,10140.0,High,Q3,0.638095238095238
FLP107128,2022-09-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Shimla,Meghalaya,books,12.0,75132.0,901584.0,10.0,2022,9,6,1,0,3,75132.0,High,Q3,0.85
