Invoice_ID,Date,Company_Name,Company_Address,City,State,Product,Quantity,Unit_Price_INR,Sales_Value_INR
FLP105086,2024-09-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Durgapur,Telangana,Shoes,29,79779,2313591
FLP105087,2023-09-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kottayam,Meghalaya,Smartphone,29,79293,2299497
FLP105088,2023-04-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Malda,Nagaland,Laptop,13,55293,718809
FLP105089,2021-05-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Rampur,Tripura,Tablet,3,21085,63255
FLP105090,2025-01-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jabalpur,Kerala,Headphones,5,3460,17300
FLP105091,2025-01-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bally,Uttarakhand,Smartphone,5,44489,222445
FLP105092,2024-02-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nagpur,Andhra Pradesh,Books,16,12977,207632
FLP105093,2023-01-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Madanapalle,Punjab,Smartphone,7,2919,20433
FLP105094,2023-12-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Secunderabad,Bihar,TV,24,39097,938328
FLP105095,2021-11-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Junagadh,Rajasthan,Grocery Pack,1,7880,7880
FLP105096,2021-06-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kozhikode,Manipur,Shoes,11,8792,96712
FLP105097,2022-04-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mumbai,Himachal Pradesh,TV,8,24724,197792
FLP105098,2024-06-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kalyan-Dombivli,Sikkim,Headphones,2,71359,142718
FLP105099,2024-11-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kozhikode,West Bengal,Laptop,8,39280,314240
FLP105100,2021-11-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Farrukhabad,Kerala,Tablet,11,61178,672958
FLP105101,2021-02-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nagaon,Sikkim,Shoes,19,12273,233187
FLP105102,2025-10-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nangloi Jat,Nagaland,Tablet,27,9683,261441
FLP105103,2025-07-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dindigul,Andhra Pradesh,TV,11,73161,804771
FLP105104,2024-12-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Yamunanagar,Telangana,Grocery Pack,20,25452,509040
FLP105105,2023-11-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mau,Sikkim,Books,20,74080,1481600
FLP105106,2025-02-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dehri,Mizoram,Laptop,20,25122,502440
FLP105107,2024-04-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Medininagar,Odisha,Shoes,17,37840,643280
FLP105108,2021-01-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Khora ,Sikkim,Grocery Pack,19,60319,1146061
FLP105109,2024-06-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nellore,Assam,Books,6,57132,342792
FLP105110,2022-03-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Chinsurah,Jharkhand,Books,17,48426,823242
FLP105111,2025-11-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Siwan,Gujarat,Smart Watch,12,25467,305604
FLP105112,2024-09-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",North Dumdum,Rajasthan,Grocery Pack,3,13474,40422
FLP105113,2024-07-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bardhaman,Karnataka,Smartphone,27,6426,173502
FLP105114,2025-07-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Motihari,Madhya Pradesh,Laptop,1,50890,50890
FLP105115,2024-09-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kharagpur,Madhya Pradesh,TV,5,50369,251845
FLP105116,2021-01-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bettiah,Telangana,Smart Watch,28,65595,1836660
FLP105117,2024-02-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Raurkela Industrial Township,Telangana,Books,9,5086,45774
FLP105118,2024-04-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hyderabad,Andhra Pradesh,Laptop,3,45442,136326
FLP105119,2024-07-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Surendranagar Dudhrej,Sikkim,Grocery Pack,4,14562,58248
FLP105120,2025-08-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Muzaffarnagar,Assam,TV,1,37404,37404
FLP105121,2024-12-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Amravati,Chhattisgarh,Tablet,28,11914,333592
FLP105122,2022-08-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Adoni,Kerala,Laptop,6,3726,22356
FLP105123,2021-06-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gurgaon,Arunachal Pradesh,TV,5,47964,239820
FLP105124,2022-01-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Karawal Nagar,Bihar,TV,9,55623,500607
FLP105125,2023-03-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dharmavaram,Manipur,Books,6,25061,150366
FLP105126,2021-01-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tiruvottiyur,Uttarakhand,Smartphone,21,11100,233100
FLP105127,2024-12-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Orai,Uttarakhand,Tablet,7,19598,137186
FLP105128,2024-07-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Singrauli,Meghalaya,Laptop,22,76219,1676818
FLP105129,2023-02-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Visakhapatnam,Himachal Pradesh,Shoes,25,59319,1482975
FLP105130,2023-12-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Begusarai,Uttarakhand,Shoes,23,61238,1408474
FLP105131,2021-06-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Guwahati,Madhya Pradesh,Shoes,28,63916,1789648
FLP105132,2023-05-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Cuttack,Jharkhand,Smart Watch,14,34833,487662
FLP105133,2025-07-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Siwan,Tamil Nadu,Smartphone,9,20135,181215
FLP105134,2022-10-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Fatehpur,Sikkim,Shoes,25,19690,492250
FLP105135,2025-05-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Raipur,Bihar,Headphones,17,11053,187901
FLP105136,2023-05-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Madhyamgram,Jharkhand,Smartphone,3,35706,107118
FLP105137,2024-05-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",North Dumdum,Haryana,Smart Watch,12,26396,316752
FLP105138,2024-11-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bardhaman,Arunachal Pradesh,Books,29,51553,1495037
FLP105139,2021-06-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tumkur,Kerala,Headphones,17,38426,653242
FLP105140,2025-11-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ichalkaranji,Uttar Pradesh,Smart Watch,28,26977,755356
FLP105141,2023-05-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Darbhanga,Manipur,TV,11,26446,290906
FLP105142,2025-12-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Lucknow,Telangana,Grocery Pack,30,34310,1029300
FLP105143,2021-08-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Panihati,Nagaland,Smart Watch,19,389,7391
FLP105144,2021-04-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ranchi,Punjab,Refrigerator,24,22391,537384
FLP105145,2025-04-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Noida,Nagaland,Smartphone,8,14309,114472
FLP105146,2023-08-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bellary,Tamil Nadu,Shoes,29,35216,1021264
FLP105147,2023-07-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Udaipur,Uttar Pradesh,TV,12,50715,608580
FLP105148,2022-08-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kanpur,Punjab,Laptop,4,20396,81584
FLP105149,2021-07-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Sikar,Rajasthan,TV,1,78317,78317
FLP105150,2023-06-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kakinada,Jharkhand,Grocery Pack,11,24335,267685
FLP105151,2023-03-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ramgarh,Assam,Smartphone,27,51243,1383561
FLP105152,2025-01-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bokaro,Rajasthan,Grocery Pack,18,38741,697338
FLP105153,2022-06-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kishanganj,Goa,Laptop,1,33668,33668
FLP105154,2021-11-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Thanjavur,Arunachal Pradesh,Laptop,28,55955,1566740
FLP105155,2024-03-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hubli–Dharwad,Andhra Pradesh,Refrigerator,13,34008,442104
FLP105156,2024-03-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Saharsa,Gujarat,Headphones,25,65704,1642600
FLP105157,2023-05-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Vadodara,Madhya Pradesh,Books,2,28322,56644
FLP105158,2021-01-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kishanganj,Maharashtra,Laptop,5,78628,393140
FLP105159,2021-12-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Panipat,Chhattisgarh,Smartphone,4,72158,288632
FLP105160,2021-07-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Karaikudi,Bihar,Smart Watch,4,45788,183152
FLP105161,2022-11-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gurgaon,Sikkim,Smart Watch,4,35527,142108
FLP105162,2025-01-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jodhpur,Haryana,Shoes,20,8476,169520
FLP105163,2022-02-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jhansi,Tripura,TV,11,68789,756679
FLP105164,2023-02-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Barasat,Karnataka,Smartphone,6,63801,382806
FLP105165,2021-04-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Haldia,West Bengal,Tablet,5,59795,298975
FLP105166,2021-06-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Pimpri-Chinchwad,Mizoram,Laptop,20,52417,1048340
FLP105167,2025-12-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Chinsurah,Bihar,Grocery Pack,23,26828,617044
FLP105168,2025-08-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Erode,Chhattisgarh,Headphones,10,77970,779700
FLP105169,2024-07-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ongole,Maharashtra,Books,27,41369,1116963
FLP105170,2023-05-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Shivpuri,Gujarat,Headphones,27,48437,1307799
FLP105171,2021-03-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Davanagere,Gujarat,TV,16,75991,1215856
FLP105172,2021-03-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Karimnagar,Gujarat,Smart Watch,16,38850,621600
FLP105173,2023-09-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Giridih,West Bengal,Books,28,70642,1977976
FLP105174,2025-08-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gaya,Tamil Nadu,Headphones,26,77749,2021474
FLP105175,2023-06-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Amravati,Bihar,Refrigerator,24,2850,68400
FLP105176,2024-11-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhalswa Jahangir Pur,Rajasthan,Books,28,39813,1114764
FLP105177,2021-02-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ghaziabad,Meghalaya,Smartphone,27,67922,1833894
FLP105178,2025-05-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Agartala,Gujarat,Tablet,7,68119,476833
FLP105179,2022-06-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Faridabad,Nagaland,Shoes,2,20001,40002
FLP105180,2023-04-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Khammam,Odisha,Laptop,8,30254,242032
FLP105181,2022-02-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Thrissur,Punjab,Tablet,28,38047,1065316
FLP105182,2022-01-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Satna,Uttarakhand,Books,19,48039,912741
FLP105183,2025-09-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gulbarga,Bihar,Tablet,6,64728,388368
FLP105184,2025-09-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bardhaman,Chhattisgarh,TV,9,56938,512442
FLP105185,2025-11-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Varanasi,Manipur,Grocery Pack,14,19423,271922
FLP105186,2024-02-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Khammam,Rajasthan,Tablet,18,48952,881136
FLP105187,2025-11-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Pallavaram,Assam,Laptop,13,61352,797576
FLP105188,2024-03-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Akola,Jharkhand,Books,17,71119,1209023
FLP105189,2025-08-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Sangli-Miraj & Kupwad,Manipur,Books,27,75577,2040579
FLP105190,2024-05-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kottayam,Punjab,Smartphone,18,64496,1160928
FLP105191,2025-07-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Rampur,Uttarakhand,Smart Watch,5,66948,334740
FLP105192,2024-07-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Satara,Maharashtra,Shoes,6,72741,436446
FLP105193,2025-06-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ambarnath,Uttarakhand,Refrigerator,24,30441,730584
FLP105194,2023-10-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Muzaffarnagar,Nagaland,Headphones,28,20777,581756
FLP105195,2025-04-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tiruvottiyur,Karnataka,Smart Watch,29,25504,739616
FLP105196,2024-11-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Satna,Tamil Nadu,Laptop,11,8541,93951
FLP105197,2025-02-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Guwahati,Arunachal Pradesh,Headphones,23,68112,1566576
FLP105198,2021-12-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Aurangabad,Tripura,Shoes,20,13787,275740
FLP105199,2022-03-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Sambalpur,Madhya Pradesh,Shoes,18,6397,115146
FLP105200,2021-03-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kishanganj,Uttar Pradesh,Books,18,35210,633780
FLP105201,2023-08-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nagpur,Uttarakhand,Laptop,9,51362,462258
FLP105202,2025-01-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Parbhani,Karnataka,Laptop,25,55242,1381050
FLP105203,2022-08-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Srinagar,Himachal Pradesh,Shoes,6,77117,462702
FLP105204,2023-01-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kamarhati,Himachal Pradesh,TV,20,53920,1078400
FLP105205,2023-01-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ramagundam,Gujarat,Smartphone,22,9517,209374
FLP105206,2022-10-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhubaneswar,Jharkhand,TV,14,22949,321286
FLP105207,2021-05-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Coimbatore,Manipur,Books,14,53790,753060
FLP105208,2023-09-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Katihar,Kerala,Laptop,9,17103,153927
FLP105209,2025-05-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Siwan,Karnataka,Books,18,58479,1052622
FLP105210,2021-08-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Aizawl,Haryana,TV,11,37210,409310
FLP105211,2025-07-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Akola,Gujarat,Headphones,6,26142,156852
FLP105212,2023-11-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Thrissur,Kerala,Tablet,11,40744,448184
FLP105213,2024-09-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hajipur,Gujarat,Books,25,33530,838250
FLP105214,2022-10-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Pudukkottai,Meghalaya,Tablet,20,45417,908340
FLP105215,2021-03-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Panchkula,Gujarat,Refrigerator,8,30394,243152
FLP105216,2022-11-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Erode,Tamil Nadu,TV,18,34790,626220
FLP105217,2022-02-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Shimla,Sikkim,Smart Watch,24,25169,604056
FLP105218,2024-03-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jammu,Gujarat,Smart Watch,30,73483,2204490
FLP105219,2021-12-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ahmedabad,Madhya Pradesh,Books,19,57700,1096300
FLP105220,2022-12-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Amritsar,Haryana,Smart Watch,9,46624,419616
FLP105221,2023-11-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Malda,Chhattisgarh,Headphones,21,47353,994413
FLP105222,2023-03-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ballia,Odisha,Laptop,17,2758,46886
FLP105223,2025-06-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Salem,Sikkim,Smartphone,12,36042,432504
FLP105224,2025-10-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Belgaum,Meghalaya,Books,15,29416,441240
FLP105225,2021-04-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kamarhati,Madhya Pradesh,Headphones,18,16277,292986
